풋살인구,시간대,행정동명
7997.8442,11,서울특별시 동대문구 제기동
8126.0602,12,서울특별시 동대문구 제기동
8111.7564,13,서울특별시 동대문구 제기동
8185.5058,14,서울특별시 동대문구 제기동
8166.3751,15,서울특별시 동대문구 제기동
8474.6835,16,서울특별시 동대문구 제기동
8336.7217,17,서울특별시 동대문구 제기동
8303.0898,18,서울특별시 동대문구 제기동
8594.4292,19,서울특별시 동대문구 제기동
8801.2941,20,서울특별시 동대문구 제기동
8871.628,21,서울특별시 동대문구 제기동
8924.7592,22,서울특별시 동대문구 제기동
8843.6593,23,서울특별시 동대문구 제기동
3952.8936,0,서울특별시 동대문구 청량리동
4033.8004,1,서울특별시 동대문구 청량리동
3992.4899,2,서울특별시 동대문구 청량리동
4045.6589,3,서울특별시 동대문구 청량리동
4082.4512,4,서울특별시 동대문구 청량리동
4111.2561,5,서울특별시 동대문구 청량리동
4306.3082,6,서울특별시 동대문구 청량리동
4581.2022,7,서울특별시 동대문구 청량리동
4418.7597,8,서울특별시 동대문구 청량리동
4314.6466,9,서울특별시 동대문구 청량리동
4370.1132,10,서울특별시 동대문구 청량리동
4523.0286,11,서울특별시 동대문구 청량리동
4537.5816,12,서울특별시 동대문구 청량리동
4464.5798,13,서울특별시 동대문구 청량리동
4390.1409,14,서울특별시 동대문구 청량리동
4382.8395,15,서울특별시 동대문구 청량리동
4391.8505,16,서울특별시 동대문구 청량리동
4396.3088,17,서울특별시 동대문구 청량리동
4123.6589,18,서울특별시 동대문구 청량리동
3962.8316,19,서울특별시 동대문구 청량리동
3948.3039,20,서울특별시 동대문구 청량리동
3998.9614,21,서울특별시 동대문구 청량리동
3960.2081,22,서울특별시 동대문구 청량리동
4040.1651,23,서울특별시 동대문구 청량리동
5757.0585,0,서울특별시 동대문구 회기동
5631.0812,1,서울특별시 동대문구 회기동
5615.3598,2,서울특별시 동대문구 회기동
5531.8417,3,서울특별시 동대문구 회기동
5482.6113,4,서울특별시 동대문구 회기동
5477.3418,5,서울특별시 동대문구 회기동
5542.234,6,서울특별시 동대문구 회기동
5774.2338,7,서울특별시 동대문구 회기동
6146.3064,8,서울특별시 동대문구 회기동
6330.0675,9,서울특별시 동대문구 회기동
6732.1599,10,서울특별시 동대문구 회기동
7042.3389,11,서울특별시 동대문구 회기동
7086.631,12,서울특별시 동대문구 회기동
7325.4248,13,서울특별시 동대문구 회기동
7308.1636,14,서울특별시 동대문구 회기동
7124.9259,15,서울특별시 동대문구 회기동
7057.8511,16,서울특별시 동대문구 회기동
7008.4549,17,서울특별시 동대문구 회기동
7365.7562,18,서울특별시 동대문구 회기동
7550.7907,19,서울특별시 동대문구 회기동
7808.8175,20,서울특별시 동대문구 회기동
7119.0212,21,서울특별시 동대문구 회기동
6543.4907,22,서울특별시 동대문구 회기동
6349.3862,23,서울특별시 동대문구 회기동
4802.6672,0,서울특별시 동대문구 휘경1동
4832.228,1,서울특별시 동대문구 휘경1동
4965.2012,2,서울특별시 동대문구 휘경1동
4959.7648,3,서울특별시 동대문구 휘경1동
4988.0781,4,서울특별시 동대문구 휘경1동
5090.337,5,서울특별시 동대문구 휘경1동
5336.5069,6,서울특별시 동대문구 휘경1동
5807.3169,7,서울특별시 동대문구 휘경1동
4971.1166,8,서울특별시 동대문구 휘경1동
4273.5157,9,서울특별시 동대문구 휘경1동
3947.8785,10,서울특별시 동대문구 휘경1동
3676.4969,11,서울특별시 동대문구 휘경1동
3545.0952,12,서울특별시 동대문구 휘경1동
3477.2267,13,서울특별시 동대문구 휘경1동
3446.0405,14,서울특별시 동대문구 휘경1동
3527.4627,15,서울특별시 동대문구 휘경1동
3674.0366,16,서울특별시 동대문구 휘경1동
4078.4897,17,서울특별시 동대문구 휘경1동
4426.5334,18,서울특별시 동대문구 휘경1동
4296.1528,19,서울특별시 동대문구 휘경1동
4345.8559,20,서울특별시 동대문구 휘경1동
4552.5169,21,서울특별시 동대문구 휘경1동
4737.497,22,서울특별시 동대문구 휘경1동
5060.7612,23,서울특별시 동대문구 휘경1동
6236.8011,0,서울특별시 동대문구 휘경2동
6297.6126,1,서울특별시 동대문구 휘경2동
6293.2054,2,서울특별시 동대문구 휘경2동
6330.2836,3,서울특별시 동대문구 휘경2동
6412.1448,4,서울특별시 동대문구 휘경2동
6292.9355,5,서울특별시 동대문구 휘경2동
6093.7278,6,서울특별시 동대문구 휘경2동
5886.5861,7,서울특별시 동대문구 휘경2동
5211.5539,8,서울특별시 동대문구 휘경2동
4858.7193,9,서울특별시 동대문구 휘경2동
4536.0023,10,서울특별시 동대문구 휘경2동
4362.9511,11,서울특별시 동대문구 휘경2동
4282.4804,12,서울특별시 동대문구 휘경2동
4065.4554,13,서울특별시 동대문구 휘경2동
4007.2792,14,서울특별시 동대문구 휘경2동
4034.9472,15,서울특별시 동대문구 휘경2동
4219.1469,16,서울특별시 동대문구 휘경2동
4060.5238,17,서울특별시 동대문구 휘경2동
4267.1528,18,서울특별시 동대문구 휘경2동
4435.7086,19,서울특별시 동대문구 휘경2동
4627.9617,20,서울특별시 동대문구 휘경2동
5204.3603,21,서울특별시 동대문구 휘경2동
5420.8789,22,서울특별시 동대문구 휘경2동
5897.1946,23,서울특별시 동대문구 휘경2동
11531.5507,0,서울특별시 동작구 노량진1동
11651.624,1,서울특별시 동작구 노량진1동
11593.6123,2,서울특별시 동작구 노량진1동
11575.9067,3,서울특별시 동작구 노량진1동
11612.2788,4,서울특별시 동작구 노량진1동
11950.4233,5,서울특별시 동작구 노량진1동
12225.2982,6,서울특별시 동작구 노량진1동
12906.0671,7,서울특별시 동작구 노량진1동
11585.5884,8,서울특별시 동작구 노량진1동
11057.0057,9,서울특별시 동작구 노량진1동
10538.1727,10,서울특별시 동작구 노량진1동
10535.1147,11,서울특별시 동작구 노량진1동
10650.3295,12,서울특별시 동작구 노량진1동
10485.6568,13,서울특별시 동작구 노량진1동
10644.7898,14,서울특별시 동작구 노량진1동
10913.8484,15,서울특별시 동작구 노량진1동
10918.0642,16,서울특별시 동작구 노량진1동
11469.9466,17,서울특별시 동작구 노량진1동
12250.0873,18,서울특별시 동작구 노량진1동
12312.6051,19,서울특별시 동작구 노량진1동
12336.5653,20,서울특별시 동작구 노량진1동
12208.8858,21,서울특별시 동작구 노량진1동
12018.1161,22,서울특별시 동작구 노량진1동
11874.3044,23,서울특별시 동작구 노량진1동
4857.3558,0,서울특별시 동작구 노량진2동
4986.2191,1,서울특별시 동작구 노량진2동
5148.8839,2,서울특별시 동작구 노량진2동
5226.9942,3,서울특별시 동작구 노량진2동
5310.0658,4,서울특별시 동작구 노량진2동
5372.7405,5,서울특별시 동작구 노량진2동
5220.3759,6,서울특별시 동작구 노량진2동
5779.8174,7,서울특별시 동작구 노량진2동
5503.0161,8,서울특별시 동작구 노량진2동
5110.3173,9,서울특별시 동작구 노량진2동
5173.3636,10,서울특별시 동작구 노량진2동
5031.9694,11,서울특별시 동작구 노량진2동
4985.6317,12,서울특별시 동작구 노량진2동
4908.2734,13,서울특별시 동작구 노량진2동
4793.0389,14,서울특별시 동작구 노량진2동
4755.0859,15,서울특별시 동작구 노량진2동
4848.9763,16,서울특별시 동작구 노량진2동
5190.8514,17,서울특별시 동작구 노량진2동
5510.4293,18,서울특별시 동작구 노량진2동
5497.8285,19,서울특별시 동작구 노량진2동
5479.1785,20,서울특별시 동작구 노량진2동
5278.1368,21,서울특별시 동작구 노량진2동
5201.6739,22,서울특별시 동작구 노량진2동
4680.7883,23,서울특별시 동작구 노량진2동
10268.034,0,서울특별시 동작구 대방동
10490.9783,1,서울특별시 동작구 대방동
10624.9372,2,서울특별시 동작구 대방동
10747.8755,3,서울특별시 동작구 대방동
10903.2854,4,서울특별시 동작구 대방동
10784.7324,5,서울특별시 동작구 대방동
10585.9916,6,서울특별시 동작구 대방동
10567.8285,7,서울특별시 동작구 대방동
9016.3392,8,서울특별시 동작구 대방동
8216.2699,9,서울특별시 동작구 대방동
7922.0399,10,서울특별시 동작구 대방동
7331.1073,11,서울특별시 동작구 대방동
7092.8532,12,서울특별시 동작구 대방동
7039.8072,13,서울특별시 동작구 대방동
7080.3861,14,서울특별시 동작구 대방동
7033.933,15,서울특별시 동작구 대방동
7536.9441,16,서울특별시 동작구 대방동
7714.5635,17,서울특별시 동작구 대방동
8588.9121,18,서울특별시 동작구 대방동
8716.2622,19,서울특별시 동작구 대방동
9129.9078,20,서울특별시 동작구 대방동
9802.6159,21,서울특별시 동작구 대방동
10323.2638,22,서울특별시 동작구 대방동
10146.5751,23,서울특별시 동작구 대방동
6943.4676,0,서울특별시 동작구 사당1동
6968.7814,1,서울특별시 동작구 사당1동
7079.6483,2,서울특별시 동작구 사당1동
7395.2805,3,서울특별시 동작구 사당1동
7086.5044,4,서울특별시 동작구 사당1동
6975.2683,5,서울특별시 동작구 사당1동
7044.3896,6,서울특별시 동작구 사당1동
7761.4477,7,서울특별시 동작구 사당1동
7027.2419,8,서울특별시 동작구 사당1동
6174.4627,9,서울특별시 동작구 사당1동
5680.7213,10,서울특별시 동작구 사당1동
5248.3599,11,서울특별시 동작구 사당1동
4824.6922,12,서울특별시 동작구 사당1동
4837.4039,13,서울특별시 동작구 사당1동
4887.5217,14,서울특별시 동작구 사당1동
4952.9326,15,서울특별시 동작구 사당1동
5419.2764,16,서울특별시 동작구 사당1동
6136.7648,17,서울특별시 동작구 사당1동
7898.7949,18,서울특별시 동작구 사당1동
7295.2144,19,서울특별시 동작구 사당1동
7295.2321,20,서울특별시 동작구 사당1동
7292.964,21,서울특별시 동작구 사당1동
7281.5774,22,서울특별시 동작구 사당1동
7232.8798,23,서울특별시 동작구 사당1동
7082.3019,0,서울특별시 동작구 사당2동
6947.832,1,서울특별시 동작구 사당2동
6866.5176,2,서울특별시 동작구 사당2동
6647.1613,3,서울특별시 동작구 사당2동
6520.6493,4,서울특별시 동작구 사당2동
7049.4973,5,서울특별시 동작구 사당2동
7085.8609,6,서울특별시 동작구 사당2동
7061.6049,7,서울특별시 동작구 사당2동
6395.3808,8,서울특별시 동작구 사당2동
5727.5766,9,서울특별시 동작구 사당2동
5445.7969,10,서울특별시 동작구 사당2동
5219.0701,11,서울특별시 동작구 사당2동
5315.4451,12,서울특별시 동작구 사당2동
5343.2255,13,서울특별시 동작구 사당2동
5235.9334,14,서울특별시 동작구 사당2동
5413.2773,15,서울특별시 동작구 사당2동
5678.9169,16,서울특별시 동작구 사당2동
6233.8353,17,서울특별시 동작구 사당2동
7367.0637,18,서울특별시 동작구 사당2동
7393.1341,19,서울특별시 동작구 사당2동
7609.8719,20,서울특별시 동작구 사당2동
7701.2429,21,서울특별시 동작구 사당2동
7469.0323,22,서울특별시 동작구 사당2동
7262.2303,23,서울특별시 동작구 사당2동
4668.5222,0,서울특별시 동작구 사당3동
4701.9758,1,서울특별시 동작구 사당3동
4738.1091,2,서울특별시 동작구 사당3동
4756.7819,3,서울특별시 동작구 사당3동
4814.7548,4,서울특별시 동작구 사당3동
4743.5286,5,서울특별시 동작구 사당3동
4446.451,6,서울특별시 동작구 사당3동
3752.6776,7,서울특별시 동작구 사당3동
3020.0459,8,서울특별시 동작구 사당3동
2651.7478,9,서울특별시 동작구 사당3동
2522.236,10,서울특별시 동작구 사당3동
2418.9521,11,서울특별시 동작구 사당3동
2390.8263,12,서울특별시 동작구 사당3동
2304.4787,13,서울특별시 동작구 사당3동
2196.9011,14,서울특별시 동작구 사당3동
2254.5099,15,서울특별시 동작구 사당3동
2284.9938,16,서울특별시 동작구 사당3동
2424.4013,17,서울특별시 동작구 사당3동
2715.8589,18,서울특별시 동작구 사당3동
3176.2468,19,서울특별시 동작구 사당3동
3423.1638,20,서울특별시 동작구 사당3동
3714.1473,21,서울특별시 동작구 사당3동
4112.3764,22,서울특별시 동작구 사당3동
4502.8233,23,서울특별시 동작구 사당3동
3924.2799,0,서울특별시 동작구 사당4동
4054.1106,1,서울특별시 동작구 사당4동
4041.1384,2,서울특별시 동작구 사당4동
4066.6577,3,서울특별시 동작구 사당4동
4077.6788,4,서울특별시 동작구 사당4동
4104.4944,5,서울특별시 동작구 사당4동
4017.8209,6,서울특별시 동작구 사당4동
3577.0067,7,서울특별시 동작구 사당4동
2914.939,8,서울특별시 동작구 사당4동
2630.4163,9,서울특별시 동작구 사당4동
2411.7021,10,서울특별시 동작구 사당4동
2267.8431,11,서울특별시 동작구 사당4동
2220.4727,12,서울특별시 동작구 사당4동
2148.2698,13,서울특별시 동작구 사당4동
2202.4541,14,서울특별시 동작구 사당4동
2139.1928,15,서울특별시 동작구 사당4동
2218.5097,16,서울특별시 동작구 사당4동
2410.3506,17,서울특별시 동작구 사당4동
2664.6494,18,서울특별시 동작구 사당4동
2898.5108,19,서울특별시 동작구 사당4동
3071.5626,20,서울특별시 동작구 사당4동
3318.0092,21,서울특별시 동작구 사당4동
3534.7279,22,서울특별시 동작구 사당4동
3814.0291,23,서울특별시 동작구 사당4동
2832.9872,0,서울특별시 동작구 사당5동
2880.7559,1,서울특별시 동작구 사당5동
2858.3657,2,서울특별시 동작구 사당5동
2855.1922,3,서울특별시 동작구 사당5동
2805.7732,4,서울특별시 동작구 사당5동
2833.0412,5,서울특별시 동작구 사당5동
2787.247,6,서울특별시 동작구 사당5동
2575.5373,7,서울특별시 동작구 사당5동
2223.0282,8,서울특별시 동작구 사당5동
1948.8528,9,서울특별시 동작구 사당5동
1813.1587,10,서울특별시 동작구 사당5동
1800.4047,11,서울특별시 동작구 사당5동
1751.0826,12,서울특별시 동작구 사당5동
1729.0578,13,서울특별시 동작구 사당5동
1627.7271,14,서울특별시 동작구 사당5동
1681.7457,15,서울특별시 동작구 사당5동
1707.5075,16,서울특별시 동작구 사당5동
1726.7592,17,서울특별시 동작구 사당5동
2046.4721,18,서울특별시 동작구 사당5동
2255.0184,19,서울특별시 동작구 사당5동
2467.8668,20,서울특별시 동작구 사당5동
2534.7067,21,서울특별시 동작구 사당5동
2788.5611,22,서울특별시 동작구 사당5동
2853.4351,23,서울특별시 동작구 사당5동
13452.0539,0,서울특별시 동작구 상도1동
13509.9251,1,서울특별시 동작구 상도1동
13451.6882,2,서울특별시 동작구 상도1동
13467.0253,3,서울특별시 동작구 상도1동
13423.0397,4,서울특별시 동작구 상도1동
13404.4622,5,서울특별시 동작구 상도1동
13056.8218,6,서울특별시 동작구 상도1동
12312.4352,7,서울특별시 동작구 상도1동
11068.3281,8,서울특별시 동작구 상도1동
10502.4771,9,서울특별시 동작구 상도1동
11001.1726,10,서울특별시 동작구 상도1동
11518.8402,11,서울특별시 동작구 상도1동
11425.4121,12,서울특별시 동작구 상도1동
11579.0728,13,서울특별시 동작구 상도1동
11943.3695,14,서울특별시 동작구 상도1동
11432.4545,15,서울특별시 동작구 상도1동
11020.3707,16,서울특별시 동작구 상도1동
10959.9126,17,서울특별시 동작구 상도1동
10965.4983,18,서울특별시 동작구 상도1동
11537.6882,19,서울특별시 동작구 상도1동
11741.4991,20,서울특별시 동작구 상도1동
12113.1681,21,서울특별시 동작구 상도1동
12641.7051,22,서울특별시 동작구 상도1동
12999.2633,23,서울특별시 동작구 상도1동
5095.3779,0,서울특별시 동작구 상도2동
5161.7124,1,서울특별시 동작구 상도2동
5117.0836,2,서울특별시 동작구 상도2동
5156.9705,3,서울특별시 동작구 상도2동
5157.4644,4,서울특별시 동작구 상도2동
5184.4016,5,서울특별시 동작구 상도2동
5153.9794,6,서울특별시 동작구 상도2동
4771.9441,7,서울특별시 동작구 상도2동
4071.1483,8,서울특별시 동작구 상도2동
3632.9437,9,서울특별시 동작구 상도2동
3499.4323,10,서울특별시 동작구 상도2동
3320.7229,11,서울특별시 동작구 상도2동
3395.8093,12,서울특별시 동작구 상도2동
3385.7677,13,서울특별시 동작구 상도2동
3560.172,14,서울특별시 동작구 상도2동
3627.8004,15,서울특별시 동작구 상도2동
3612.564,16,서울특별시 동작구 상도2동
3661.8565,17,서울특별시 동작구 상도2동
4234.7096,18,서울특별시 동작구 상도2동
4510.2405,19,서울특별시 동작구 상도2동
4783.9062,20,서울특별시 동작구 상도2동
4992.3223,21,서울특별시 동작구 상도2동
5223.1808,22,서울특별시 동작구 상도2동
5031.8151,23,서울특별시 동작구 상도2동
4960.4986,0,서울특별시 동작구 상도3동
4912.5658,1,서울특별시 동작구 상도3동
4951.0858,2,서울특별시 동작구 상도3동
4995.7334,3,서울특별시 동작구 상도3동
5015.3625,4,서울특별시 동작구 상도3동
4884.1336,5,서울특별시 동작구 상도3동
4732.0683,6,서울특별시 동작구 상도3동
4085.6151,7,서울특별시 동작구 상도3동
3185.9728,8,서울특별시 동작구 상도3동
2745.3907,9,서울특별시 동작구 상도3동
2575.8791,10,서울특별시 동작구 상도3동
2427.1482,11,서울특별시 동작구 상도3동
2321.4051,12,서울특별시 동작구 상도3동
2238.2055,13,서울특별시 동작구 상도3동
2189.9317,14,서울특별시 동작구 상도3동
2243.3576,15,서울특별시 동작구 상도3동
2348.3374,16,서울특별시 동작구 상도3동
2525.5156,17,서울특별시 동작구 상도3동
2933.3268,18,서울특별시 동작구 상도3동
3385.2525,19,서울특별시 동작구 상도3동
3651.6267,20,서울특별시 동작구 상도3동
3799.249,21,서울특별시 동작구 상도3동
4097.5144,22,서울특별시 동작구 상도3동
4655.9815,23,서울특별시 동작구 상도3동
6534.8,0,서울특별시 동작구 상도4동
6547.8785,1,서울특별시 동작구 상도4동
6634.3258,2,서울특별시 동작구 상도4동
6612.7807,3,서울특별시 동작구 상도4동
6633.2699,4,서울특별시 동작구 상도4동
6520.4043,5,서울특별시 동작구 상도4동
6107.2497,6,서울특별시 동작구 상도4동
5113.6951,7,서울특별시 동작구 상도4동
3924.7579,8,서울특별시 동작구 상도4동
3444.6621,9,서울특별시 동작구 상도4동
3245.873,10,서울특별시 동작구 상도4동
2973.9142,11,서울특별시 동작구 상도4동
2908.5501,12,서울특별시 동작구 상도4동
2740.9204,13,서울특별시 동작구 상도4동
2663.6091,14,서울특별시 동작구 상도4동
2665.6447,15,서울특별시 동작구 상도4동
2625.4729,16,서울특별시 동작구 상도4동
2798.8278,17,서울특별시 동작구 상도4동
3413.7194,18,서울특별시 동작구 상도4동
3813.3156,19,서울특별시 동작구 상도4동
4120.8737,20,서울특별시 동작구 상도4동
4489.1822,21,서울특별시 동작구 상도4동
4762.5499,22,서울특별시 동작구 상도4동
6405.8843,23,서울특별시 동작구 상도4동
4966.149,0,서울특별시 동작구 신대방1동
5026.6792,1,서울특별시 동작구 신대방1동
5054.3089,2,서울특별시 동작구 신대방1동
5202.569,3,서울특별시 동작구 신대방1동
5175.1951,4,서울특별시 동작구 신대방1동
5112.8923,5,서울특별시 동작구 신대방1동
4994.1275,6,서울특별시 동작구 신대방1동
4995.6016,7,서울특별시 동작구 신대방1동
4359.2935,8,서울특별시 동작구 신대방1동
3550.885,9,서울특별시 동작구 신대방1동
3291.2131,10,서울특별시 동작구 신대방1동
3216.9196,11,서울특별시 동작구 신대방1동
3034.6632,12,서울특별시 동작구 신대방1동
2955.5273,13,서울특별시 동작구 신대방1동
2974.5711,14,서울특별시 동작구 신대방1동
2893.9315,15,서울특별시 동작구 신대방1동
3114.286,16,서울특별시 동작구 신대방1동
3276.2337,17,서울특별시 동작구 신대방1동
3968.3056,18,서울특별시 동작구 신대방1동
4161.0716,19,서울특별시 동작구 신대방1동
4225.8904,20,서울특별시 동작구 신대방1동
4436.0722,21,서울특별시 동작구 신대방1동
4697.1429,22,서울특별시 동작구 신대방1동
4913.9272,23,서울특별시 동작구 신대방1동
5329.6422,0,서울특별시 동작구 신대방2동
5380.6897,1,서울특별시 동작구 신대방2동
5408.5117,2,서울특별시 동작구 신대방2동
5346.8142,3,서울특별시 동작구 신대방2동
5368.6697,4,서울특별시 동작구 신대방2동
5450.1909,5,서울특별시 동작구 신대방2동
5415.6789,6,서울특별시 동작구 신대방2동
5541.7033,7,서울특별시 동작구 신대방2동
6377.6737,8,서울특별시 동작구 신대방2동
6420.1476,9,서울특별시 동작구 신대방2동
6411.3891,10,서울특별시 동작구 신대방2동
6441.1721,11,서울특별시 동작구 신대방2동
6468.2373,12,서울특별시 동작구 신대방2동
6452.9577,13,서울특별시 동작구 신대방2동
6400.1689,14,서울특별시 동작구 신대방2동
6428.6464,15,서울특별시 동작구 신대방2동
6043.8888,16,서울특별시 동작구 신대방2동
5803.0815,17,서울특별시 동작구 신대방2동
5420.4743,18,서울특별시 동작구 신대방2동
5563.2319,19,서울특별시 동작구 신대방2동
5768.3353,20,서울특별시 동작구 신대방2동
5648.9037,21,서울특별시 동작구 신대방2동
5456.2605,22,서울특별시 동작구 신대방2동
5251.9542,23,서울특별시 동작구 신대방2동
8548.4181,0,서울특별시 동작구 흑석동
8448.8933,1,서울특별시 동작구 흑석동
8384.8655,2,서울특별시 동작구 흑석동
8424.2361,3,서울특별시 동작구 흑석동
8359.9936,4,서울특별시 동작구 흑석동
8426.7441,5,서울특별시 동작구 흑석동
8406.2579,6,서울특별시 동작구 흑석동
8323.9852,7,서울특별시 동작구 흑석동
9145.0144,8,서울특별시 동작구 흑석동
9641.3972,9,서울특별시 동작구 흑석동
10869.8997,10,서울특별시 동작구 흑석동
11390.4319,11,서울특별시 동작구 흑석동
11574.9221,12,서울특별시 동작구 흑석동
11980.5501,13,서울특별시 동작구 흑석동
12044.4824,14,서울특별시 동작구 흑석동
11699.6734,15,서울특별시 동작구 흑석동
11227.4312,16,서울특별시 동작구 흑석동
10567.4128,17,서울특별시 동작구 흑석동
10501.4954,18,서울특별시 동작구 흑석동
10130.2609,19,서울특별시 동작구 흑석동
9871.068,20,서울특별시 동작구 흑석동
9534.8061,21,서울특별시 동작구 흑석동
9210.4188,22,서울특별시 동작구 흑석동
8757.2971,23,서울특별시 동작구 흑석동
9782.8644,0,서울특별시 마포구 공덕동
9927.6605,1,서울특별시 마포구 공덕동
9971.3185,2,서울특별시 마포구 공덕동
9960.6719,3,서울특별시 마포구 공덕동
9864.69,4,서울특별시 마포구 공덕동
9819.9266,5,서울특별시 마포구 공덕동
9716.6721,6,서울특별시 마포구 공덕동
9393.3659,7,서울특별시 마포구 공덕동
9846.4103,8,서울특별시 마포구 공덕동
10351.0256,9,서울특별시 마포구 공덕동
10351.7458,10,서울특별시 마포구 공덕동
9928.6083,11,서울특별시 마포구 공덕동
9879.1523,12,서울특별시 마포구 공덕동
9996.3219,13,서울특별시 마포구 공덕동
10136.9259,14,서울특별시 마포구 공덕동
10063.8056,15,서울특별시 마포구 공덕동
9815.1066,16,서울특별시 마포구 공덕동
9527.3343,17,서울특별시 마포구 공덕동
8820.3792,18,서울특별시 마포구 공덕동
8724.2951,19,서울특별시 마포구 공덕동
8652.7193,20,서울특별시 마포구 공덕동
8510.1351,21,서울특별시 마포구 공덕동
8629.0822,22,서울특별시 마포구 공덕동
9854.1258,23,서울특별시 마포구 공덕동
6285.8964,0,서울특별시 마포구 대흥동
6272.2246,1,서울특별시 마포구 대흥동
6334.4609,2,서울특별시 마포구 대흥동
6421.3355,3,서울특별시 마포구 대흥동
6453.7115,4,서울특별시 마포구 대흥동
6462.7568,5,서울특별시 마포구 대흥동
6422.6357,6,서울특별시 마포구 대흥동
6433.2682,7,서울특별시 마포구 대흥동
6767.9083,8,서울특별시 마포구 대흥동
7136.3343,9,서울특별시 마포구 대흥동
8046.737,10,서울특별시 마포구 대흥동
8401.5755,11,서울특별시 마포구 대흥동
8422.3886,12,서울특별시 마포구 대흥동
8433.1512,13,서울특별시 마포구 대흥동
8733.6381,14,서울특별시 마포구 대흥동
8607.737,15,서울특별시 마포구 대흥동
8213.5048,16,서울특별시 마포구 대흥동
7925.0598,17,서울특별시 마포구 대흥동
7849.3537,18,서울특별시 마포구 대흥동
7682.4841,19,서울특별시 마포구 대흥동
7457.8558,20,서울특별시 마포구 대흥동
7242.9235,21,서울특별시 마포구 대흥동
6796.4836,22,서울특별시 마포구 대흥동
6448.7487,23,서울특별시 마포구 대흥동
3250.0887,0,서울특별시 마포구 도화동
3265.9588,1,서울특별시 마포구 도화동
3204.8902,2,서울특별시 마포구 도화동
3253.5281,3,서울특별시 마포구 도화동
3278.9728,4,서울특별시 마포구 도화동
3179.5055,5,서울특별시 마포구 도화동
3162.6538,6,서울특별시 마포구 도화동
3019.5135,7,서울특별시 마포구 도화동
3219.9758,8,서울특별시 마포구 도화동
3203.6554,9,서울특별시 마포구 도화동
3395.0982,10,서울특별시 마포구 도화동
3560.7367,11,서울특별시 마포구 도화동
3480.6672,12,서울특별시 마포구 도화동
3453.1624,13,서울특별시 마포구 도화동
3492.7143,14,서울특별시 마포구 도화동
3415.9666,15,서울특별시 마포구 도화동
3447.6453,16,서울특별시 마포구 도화동
3593.57,17,서울특별시 마포구 도화동
3727.2632,18,서울특별시 마포구 도화동
3883.7273,19,서울특별시 마포구 도화동
3951.3928,20,서울특별시 마포구 도화동
3924.3117,21,서울특별시 마포구 도화동
3638.953,22,서울특별시 마포구 도화동
3213.2775,23,서울특별시 마포구 도화동
5511.1151,0,서울특별시 마포구 망원1동
5528.7054,1,서울특별시 마포구 망원1동
5460.6598,2,서울특별시 마포구 망원1동
5500.4805,3,서울특별시 마포구 망원1동
5492.756,4,서울특별시 마포구 망원1동
5502.5691,5,서울특별시 마포구 망원1동
5221.2944,6,서울특별시 마포구 망원1동
4936.7793,7,서울특별시 마포구 망원1동
4212.8888,8,서울특별시 마포구 망원1동
3879.5367,9,서울특별시 마포구 망원1동
3664.179,10,서울특별시 마포구 망원1동
3748.68,11,서울특별시 마포구 망원1동
3811.6768,12,서울특별시 마포구 망원1동
3763.125,13,서울특별시 마포구 망원1동
3849.1017,14,서울특별시 마포구 망원1동
3849.2646,15,서울특별시 마포구 망원1동
3980.4463,16,서울특별시 마포구 망원1동
4101.2311,17,서울특별시 마포구 망원1동
4574.7548,18,서울특별시 마포구 망원1동
4850.7598,19,서울특별시 마포구 망원1동
4939.0156,20,서울특별시 마포구 망원1동
5025.8938,21,서울특별시 마포구 망원1동
5246.0097,22,서울특별시 마포구 망원1동
5584.08,23,서울특별시 마포구 망원1동
4165.1888,0,서울특별시 마포구 망원2동
4144.2433,1,서울특별시 마포구 망원2동
4189.8619,2,서울특별시 마포구 망원2동
4182.7653,3,서울특별시 마포구 망원2동
4222.2919,4,서울특별시 마포구 망원2동
4222.2306,5,서울특별시 마포구 망원2동
4130.1997,6,서울특별시 마포구 망원2동
3934.773,7,서울특별시 마포구 망원2동
3492.4097,8,서울특별시 마포구 망원2동
3268.8631,9,서울특별시 마포구 망원2동
3226.8969,10,서울특별시 마포구 망원2동
3075.7313,11,서울특별시 마포구 망원2동
3206.6351,12,서울특별시 마포구 망원2동
3128.891,13,서울특별시 마포구 망원2동
3199.9351,14,서울특별시 마포구 망원2동
3208.9496,15,서울특별시 마포구 망원2동
3225.4123,16,서울특별시 마포구 망원2동
3395.6619,17,서울특별시 마포구 망원2동
3610.5511,18,서울특별시 마포구 망원2동
3789.4674,19,서울특별시 마포구 망원2동
3885.0773,20,서울특별시 마포구 망원2동
3907.9396,21,서울특별시 마포구 망원2동
4101.6452,22,서울특별시 마포구 망원2동
4012.9385,23,서울특별시 마포구 망원2동
9174.9019,0,서울특별시 마포구 상암동
8920.628,1,서울특별시 마포구 상암동
8734.2383,2,서울특별시 마포구 상암동
8748.1658,3,서울특별시 마포구 상암동
8845.6092,4,서울특별시 마포구 상암동
9310.5418,5,서울특별시 마포구 상암동
10328.5163,6,서울특별시 마포구 상암동
13176.8217,7,서울특별시 마포구 상암동
17381.3829,8,서울특별시 마포구 상암동
20290.1686,9,서울특별시 마포구 상암동
21233.2362,10,서울특별시 마포구 상암동
21286.8421,11,서울특별시 마포구 상암동
21386.5846,12,서울특별시 마포구 상암동
22076.8941,13,서울특별시 마포구 상암동
